,ID,Toán,Lí,Hóa,Sinh,Văn,Ngoại ngữ,GDCD,Địa,Sử
47825,02048476,5.8,,,,5.5,,,7.5,4.0
47826,02048477,8.0,8.0,7.25,7.5,7.5,9.6,,,
47827,02048478,6.4,,,,5.75,,,,6.5
47828,02048479,8.8,8.5,6.5,5.0,6.25,8.0,,,
47829,02048480,7.4,5.0,5.75,4.5,7.0,4.4,,,
47830,02048481,2.8,,,,5.0,,,4.5,3.0
47831,02048482,9.2,8.0,8.75,6.75,5.75,7.2,,,
47832,02048483,3.2,,,,4.25,,,,3.75
47833,02048484,8.6,8.0,8.5,6.5,7.0,8.6,,,
47834,02048485,8.0,,,,6.25,,,,6.0
47835,02048486,7.0,5.25,7.25,5.75,7.25,8.4,,,
47836,02048487,7.0,,,,7.0,8.2,9.5,8.0,6.75
47837,02048488,9.0,8.25,8.0,5.75,6.0,8.4,,,
47838,02048489,8.4,4.25,9.0,8.25,5.5,7.0,,,
47839,02048490,8.6,7.0,7.75,7.0,7.5,8.8,,,
47840,02048491,9.0,7.25,7.25,6.0,6.75,6.6,,,
47841,02048492,5.2,,,,5.25,,,6.75,5.0
47842,02048493,8.6,5.75,6.5,5.5,7.5,10.0,,,
47843,02048494,8.0,7.0,9.0,4.75,7.0,7.2,,,
47844,02048495,4.8,,,,3.0,,,4.25,4.25
47845,02048496,8.8,7.5,6.0,5.0,6.75,8.6,,,
47846,02048497,8.8,6.75,8.0,4.75,7.75,3.6,,,
47847,02048498,7.2,,,,6.25,5.0,9.0,8.0,9.25
47848,02048499,7.2,,,,5.5,,,8.5,5.75
47849,02048500,8.2,5.75,6.25,5.25,6.5,8.6,,,
47850,02048501,9.2,8.5,6.75,7.25,6.75,8.4,,,
47851,02048502,7.8,8.0,7.0,6.25,7.25,8.0,,,
47852,02048503,7.8,6.0,6.75,7.75,5.5,8.6,,,
47853,02048504,7.6,5.75,4.0,4.75,6.5,3.8,,,
47854,02048505,8.4,9.0,6.0,4.5,6.75,7.0,,,
47855,02048506,7.6,4.25,7.75,8.25,,,,,
47856,02048507,6.6,7.0,6.75,6.25,6.75,7.0,,,
47857,02048508,4.8,,,,6.75,,,7.5,6.25
47858,02048509,8.6,6.75,7.0,6.5,6.5,7.8,,,
47859,02048510,8.0,8.75,5.25,4.25,5.0,8.6,,,
47860,02048511,5.4,,,,5.0,,,5.75,4.25
47861,02048512,9.0,6.0,9.5,9.0,7.25,6.8,,,
47862,02048513,8.6,4.25,7.75,8.0,7.0,7.0,,,
47863,02048514,8.8,9.0,5.25,4.75,6.25,8.6,,,
47864,02048515,9.0,6.5,8.0,8.25,6.5,7.0,,,
47865,02048516,8.8,,,,8.5,8.0,9.0,8.75,6.75
47866,02048517,7.6,5.25,8.0,7.0,6.5,,,,
47867,02048518,8.4,6.75,5.75,6.0,7.75,8.0,,,
47868,02048519,4.4,,,,5.75,,,6.25,4.25
47869,02048520,9.2,,8.25,8.75,,,,,
47870,02048521,8.6,5.25,7.5,7.75,6.5,6.2,,,
47871,02048522,8.4,6.75,6.25,7.25,6.5,9.2,,,
47872,02048523,2.2,,,,5.5,,,2.5,3.25
47873,02048524,8.6,,,,7.0,7.8,9.25,7.5,7.75
47874,02048525,7.6,,,,8.0,6.8,9.5,7.75,8.25
47875,02048526,8.4,8.0,9.5,6.75,7.0,5.4,,,
47876,02048527,8.4,5.75,6.25,4.0,7.25,7.6,,,
47877,02048528,8.8,7.75,5.5,2.75,7.5,7.0,,,
47878,02048529,9.4,8.75,6.0,6.0,7.75,9.4,,,
47879,02048530,8.6,6.0,6.75,3.75,7.5,7.2,,,
47880,02048531,8.2,5.75,8.5,7.75,7.0,7.0,,,
47881,02048532,8.8,,,,6.5,8.0,,,
47882,02048533,8.6,5.0,7.0,5.75,7.25,8.4,,,
47883,02048534,8.0,7.75,5.25,5.5,7.25,7.0,,,
47884,02048535,8.0,6.25,6.25,5.0,6.25,7.0,,,
47885,02048536,9.2,7.75,7.75,6.0,6.75,7.0,,,
47886,02048537,6.2,,,,5.5,,,5.25,4.5
47887,02048538,8.2,6.5,4.75,6.25,8.0,8.2,,,
47888,02048539,6.6,,,,6.0,,,6.5,5.0
47889,02048540,8.8,,,,7.75,9.0,9.25,7.5,8.25
47890,02048541,9.4,7.5,7.5,6.25,8.0,9.8,,,
47891,02048542,8.4,,,,8.0,7.4,10.0,7.5,6.0
47892,02048543,9.2,8.5,7.5,4.75,4.25,9.4,,,
47893,02048544,8.0,7.25,6.75,6.75,7.0,,,,
47894,02048545,8.6,8.25,8.0,9.0,7.0,9.0,,,
47895,02048546,5.0,,,,5.5,,,,5.0
47896,02048547,8.2,,,,6.75,9.0,9.5,8.75,7.75
47897,02048548,2.8,,,,5.75,,,,5.75
47898,02048549,8.2,4.75,8.25,7.75,6.5,6.0,,,
47899,02048550,3.4,2.5,2.75,,,,,,
47900,02048551,8.0,4.0,6.0,7.25,7.75,4.6,,,
47901,02048552,5.4,3.75,4.5,5.25,6.0,6.8,,,
47902,02048553,4.8,,,,6.75,,,,7.25
47903,02048554,4.4,,,,6.0,,,,
47904,02048555,8.6,7.75,9.0,3.5,7.5,6.8,,,
47905,02048556,4.6,,,,5.0,,,,5.0
47906,02048557,8.4,8.25,7.25,5.5,7.25,6.4,,,
47907,02048558,4.8,,,,4.0,,,,6.75
47908,02048559,8.4,6.75,5.75,4.5,7.0,7.6,,,
47909,02048560,6.8,,,,7.25,,,,8.5
47910,02048561,8.2,7.75,8.5,,,,,,
47911,02048562,6.6,6.5,4.25,5.25,6.75,7.8,,,
47912,02048563,9.0,8.0,7.75,6.0,7.0,8.2,,,
47913,02048564,7.8,7.5,6.75,5.25,7.0,5.4,,,
47914,02048565,6.6,,,,4.0,,,8.25,5.75
47915,02048566,3.4,,,,4.0,,,,5.25
47916,02048567,5.0,,,,5.25,,,,7.25
47917,02048568,6.2,,,,7.0,7.0,8.75,7.0,8.5
47918,02048569,7.2,,,,7.0,7.8,8.0,7.5,9.25
47919,02048570,7.8,7.75,7.75,,,,,,
47920,02048571,6.8,,,,5.75,,,,5.5
47921,02048572,7.8,4.75,8.0,7.5,7.75,6.0,,,
47922,02048573,9.2,8.5,8.0,8.0,7.5,7.6,,,
47923,02048574,7.6,,,,7.5,7.4,,,
47924,02048575,8.2,7.5,8.75,5.0,7.0,6.6,,,
47925,02048576,8.6,8.5,8.75,6.25,8.25,6.4,,,
47926,02048577,9.0,7.25,8.75,9.25,7.25,7.6,,,
47927,02048578,8.4,7.0,4.75,4.25,8.0,8.2,,,
47928,02048579,3.0,,,,4.5,,,6.25,2.25
47929,02048580,4.0,,,,5.5,,,6.5,2.75
47930,02048581,7.0,,,,7.0,,,8.0,6.5
47931,02048582,8.8,7.75,8.0,5.25,7.0,9.0,,,
47932,02048583,8.2,6.25,7.25,5.5,6.75,6.4,,,
47933,02048584,4.2,,,,5.25,,,,4.25
47934,02048585,8.0,8.0,6.5,5.5,7.5,5.0,,,
47935,02048586,5.6,,,,4.5,,,5.25,3.75
47936,02048587,3.6,2.75,2.25,,,,,,
47937,02048588,5.6,,,,5.5,,,,4.75
47938,02048589,7.8,8.75,7.0,6.5,5.67,8.4,,,
47939,02048590,9.0,6.75,7.75,6.25,8.0,9.0,,,
47940,02048591,2.2,,,,6.5,,,,4.5
47941,02048593,8.0,7.25,5.0,4.25,7.0,6.2,,,
47942,02048594,8.6,4.5,8.25,4.5,8.5,7.2,,,
47943,02048595,8.8,,7.75,,,7.8,,,
47944,02048596,8.2,8.5,3.75,4.5,6.5,9.2,,,
47945,02048597,2.4,,,,4.5,,,5.25,3.25
47946,02048598,8.8,6.75,9.0,8.0,6.0,7.2,,,
47947,02048599,8.6,7.75,8.75,7.25,7.5,7.8,,,
47948,02048600,7.2,7.0,7.0,,,,,,
47949,02048601,7.4,,,,5.75,,,6.75,7.0
47950,02048602,8.0,,,,8.25,8.6,9.0,8.5,9.5
47951,02048603,8.6,8.0,6.25,5.5,7.5,9.6,,,
47952,02048604,8.2,7.25,6.75,6.5,8.0,8.2,,,
47953,02048605,8.6,8.75,5.5,6.5,8.0,8.6,,,
47954,02048606,2.8,,,,6.5,,,7.5,4.75
47955,02048607,6.2,,,,6.0,,,8.5,6.75
47956,02048608,8.2,7.5,8.0,,,,,,
47957,02048609,5.6,,,,5.0,,,,5.5
47958,02048610,5.4,3.25,,,,3.4,,,
47959,02048611,7.6,,,,8.0,7.0,8.25,8.25,6.5
47960,02048612,8.6,7.25,8.25,5.5,5.0,7.0,,,
47961,02048613,6.2,,,,4.0,,,,5.25
47962,02048614,8.8,8.25,7.5,6.75,6.5,6.8,,,
47963,02048615,8.6,6.5,9.0,7.5,7.25,7.6,,,
47964,02048616,8.6,8.5,5.25,6.0,8.5,9.6,,,
47965,02048617,8.4,,,,7.5,6.4,8.5,7.25,6.0
47966,02048618,8.6,,,,7.75,8.4,7.75,7.0,5.0
47967,02048619,2.4,2.5,2.25,,,,,,
47968,02048620,6.2,,,,6.25,,,,5.25
47969,02048621,7.8,,,,6.5,7.4,9.0,6.75,4.75
47970,02048622,6.2,,,,7.0,6.8,6.75,5.25,4.75
47971,02048623,8.2,7.25,8.25,5.5,7.75,7.4,,,
47972,02048624,4.8,,,,2.75,,,3.75,2.5
47973,02048625,7.6,5.5,6.25,6.25,7.25,7.4,,,
47974,02048626,6.6,,,,6.0,,,6.25,5.75
47975,02048627,8.2,,,,7.5,,,8.25,7.5
47976,02048628,6.0,,,,7.0,,,6.0,7.0
47977,02048629,8.2,7.0,8.0,6.25,7.5,8.4,,,
47978,02048630,8.0,7.5,6.75,5.75,7.0,8.6,,,
47979,02048631,8.8,7.5,7.5,5.0,7.0,7.8,,,
47980,02048632,7.6,6.0,9.25,8.25,6.0,8.2,,,
47981,02048633,4.2,2.5,3.25,5.25,6.5,,,,
47982,02048634,8.2,,,,6.75,8.2,8.75,8.25,7.5
47983,02048635,4.6,,,,5.5,1.6,9.0,,
47984,02048636,4.0,,,,6.5,,,7.0,6.0
47985,02048637,8.0,,,,7.83,8.4,9.0,7.75,7.25
47986,02048638,3.4,,,,5.5,,,,3.25
47987,02048639,7.8,,,,5.5,,,6.75,4.75
47988,02048640,8.0,7.75,8.25,7.25,7.0,6.4,,,
47989,02048641,6.2,,,,6.25,,,5.25,5.25
47990,02048642,5.4,,,,4.5,,,,3.25
47991,02048643,7.2,2.75,3.0,4.0,7.75,9.2,,,
47992,02048644,8.0,6.25,5.5,4.25,8.25,7.0,,,
47993,02048645,4.8,,,,5.5,,,,4.25
47994,02048646,7.2,,,,6.0,7.2,8.25,6.25,6.5
47995,02048647,7.0,,,,6.75,,,6.75,6.0
47996,02048648,8.4,,,,7.75,7.2,9.0,8.0,6.75
47997,02048649,8.2,8.25,6.5,4.0,6.75,8.8,,,
47998,02048650,7.6,6.5,6.25,4.75,8.25,6.4,,,
47999,02048651,8.8,7.75,7.0,6.5,6.0,9.0,,,
48000,02048652,7.4,,,,6.5,7.2,8.5,7.0,5.25
48001,02048653,8.6,7.75,6.0,4.5,6.25,7.6,,,
48002,02048654,8.4,5.25,6.25,4.75,7.5,9.0,,,
48003,02048655,1.8,,,,4.25,,,,4.25
48004,02048656,7.2,,,,7.5,,,,8.0
48005,02048657,5.0,,,,6.0,,,,5.75
48006,02048658,8.8,7.5,4.5,4.0,6.75,8.4,,,
48007,02048659,9.0,8.25,7.5,3.75,6.75,7.0,,,
48008,02048661,8.8,8.0,7.5,5.25,5.25,5.8,,,
48009,02048662,8.0,8.25,6.75,7.0,6.5,8.4,,,
48010,02048663,8.2,7.5,7.25,5.75,7.5,6.4,,,
48011,02048664,8.2,,,,6.75,,,,9.25
48012,02048665,5.4,,,,6.0,,,3.75,3.5
48013,02048666,7.0,6.5,6.25,2.75,5.0,,,,
48014,02048667,7.0,7.0,6.5,5.0,6.0,4.2,,,
48015,02048668,8.6,7.75,6.0,4.5,5.75,7.2,,,
48016,02048669,8.2,3.5,4.0,4.5,7.0,7.4,,,
48017,02048670,8.0,5.0,,,,5.0,,,
48018,02048671,9.0,8.25,9.75,7.5,6.0,8.4,,,
48019,02048672,9.8,8.5,7.25,6.5,6.0,8.6,,,
48020,02048673,8.6,5.5,4.5,4.75,7.25,6.6,,,
48021,02048674,8.8,8.5,8.25,7.0,7.5,7.0,,,
48022,02048675,5.8,,,,6.75,,,,4.25
48023,02048676,4.2,,,,6.5,,,,3.0
48024,02048677,8.2,,8.0,6.5,,,,,
48025,02048678,3.4,,,,4.5,,,6.5,2.75
48026,02048679,8.0,,,,7.25,,,8.5,9.25
48027,02048680,8.8,,,,6.75,4.4,,,
48028,02048681,8.2,,,,7.5,6.4,,,
48029,02048682,8.2,,,,7.25,7.0,8.5,7.75,6.0
48030,02048683,9.0,8.25,8.0,6.75,7.0,5.8,,,
48031,02048684,8.2,6.75,5.75,4.5,6.0,8.2,,,
48032,02048685,3.8,,,,5.25,,,4.5,3.25
48033,02048686,8.6,7.0,8.0,5.75,7.75,8.0,,,
48034,02048687,7.8,6.0,4.75,2.75,6.75,5.8,,,
48035,02048688,5.6,,,,5.0,,,7.5,6.0
48036,02048689,8.6,7.5,7.75,5.5,7.25,6.2,,,
48037,02048690,7.6,6.25,5.0,5.75,7.0,6.8,,,
48038,02048691,7.2,,,,7.25,,,7.5,5.75
48039,02048692,7.8,,,,7.75,8.4,9.25,8.0,8.0
48040,02048693,8.8,9.0,5.0,6.25,7.75,9.0,,,
48041,02048694,8.4,,8.75,8.5,,8.0,,,
48042,02048695,8.2,,,,7.75,8.4,9.25,8.0,6.5
48043,02048696,8.0,5.0,6.5,6.5,6.75,5.2,,,
48044,02048697,9.4,8.5,5.25,6.25,7.75,7.6,,,
48045,02048698,5.8,,,,6.25,,,7.0,5.75
48046,02048699,6.6,,,,7.5,5.8,9.25,8.75,8.25
48047,02048700,7.8,,,,7.5,6.8,8.75,7.0,5.75
48048,02048702,9.4,7.0,8.75,9.5,7.25,8.8,,,
48049,02048703,8.2,5.5,8.75,9.0,7.25,7.2,,,
48050,02048704,7.4,7.0,5.5,6.0,6.75,7.6,,,
48051,02048705,5.4,,,,6.25,3.8,,5.25,3.5
48052,02048706,7.8,,,,8.25,9.2,8.5,6.5,6.0
48053,02048707,8.8,6.25,7.0,5.25,7.5,8.6,,,
48054,02048708,7.0,6.75,7.0,5.5,7.5,7.4,,,
48055,02048709,8.8,7.75,8.25,6.0,7.5,7.2,,,
48056,02048710,8.2,7.25,7.0,5.25,7.75,8.6,,,
48057,02048711,8.8,,8.75,8.0,,,,,
48058,02048712,9.0,,9.0,,,8.0,,,
48059,02048713,8.4,,,,8.0,6.8,9.25,8.5,7.75
48060,02048714,8.0,,,,8.25,7.8,8.0,7.75,5.25
48061,02048715,6.0,,,,7.0,,,4.5,4.75
48062,02048716,7.0,7.5,5.25,4.75,8.0,6.8,,,
48063,02048717,8.4,7.75,6.0,4.25,6.0,8.0,,,
48064,02048718,7.8,6.75,6.25,4.25,7.0,9.0,,,
48065,02048719,5.4,,,,7.5,,,5.5,4.0
48066,02048720,6.6,,,,7.0,6.6,8.25,6.5,6.0
48067,02048721,6.6,,,,7.25,7.8,9.0,8.0,7.0
48068,02048722,8.4,,,,8.0,9.0,9.5,8.25,7.0
48069,02048724,5.4,,,,6.75,,,,8.25
48070,02048725,2.4,,,,5.5,,,,4.0
48071,02048726,7.6,6.75,6.25,4.75,,,,,
48072,02048727,5.2,4.5,5.25,7.0,7.0,,,,
48073,02048728,7.4,,,,7.5,7.8,8.0,7.0,6.75
48074,02048729,8.2,5.5,8.5,8.75,6.75,7.6,,,
48075,02048730,8.0,6.25,7.75,6.5,6.75,5.4,,,
48076,02048731,8.8,8.0,5.75,5.0,7.5,7.2,,,
48077,02048732,9.4,7.5,8.25,8.25,8.25,8.0,,,
48078,02048733,8.2,,,,7.75,7.4,7.75,6.5,6.0
48079,02048734,,,,,6.25,,,7.5,6.0
48080,02048735,7.0,,,,6.75,,,7.5,6.75
48081,02048736,7.4,,,,7.0,,,6.5,5.0
48082,02048737,9.4,5.75,8.25,5.25,6.0,7.4,,,
48083,02048738,9.2,6.75,8.75,7.25,7.75,9.2,,,
48084,02048739,8.0,7.25,4.25,3.5,7.0,7.2,,,
48085,02048740,9.0,,8.75,7.75,,,,,
48086,02048741,9.2,7.75,,,,7.0,,,
48087,02048742,9.0,8.25,6.25,6.75,6.75,8.2,,,
48088,02048743,8.6,7.25,7.0,6.75,6.5,4.8,,,
48089,02048744,6.4,,,,6.0,,,7.75,6.5
48090,02048745,8.0,7.75,7.25,4.25,6.25,6.0,,,
48091,02048746,9.0,6.75,6.25,4.75,7.25,7.6,,,
48092,02048747,3.4,,,,2.25,,,,2.5
48093,02048748,7.8,6.75,5.75,4.0,7.0,,,,
48094,02048749,6.6,,,,5.25,,,7.25,6.25
48095,02048750,8.6,8.0,7.0,6.75,7.0,5.8,,,
48096,02048751,3.6,,,,4.5,,,5.5,5.0
48097,02048752,8.0,,,,7.25,,,7.5,8.25
48098,02048753,8.6,4.25,7.75,7.75,7.0,8.8,,,
48099,02048754,8.6,5.5,4.75,3.5,6.5,7.8,,,
48100,02048755,9.2,9.25,9.0,5.75,6.25,6.4,,,
48101,02048756,7.8,,,,7.0,5.4,,,
48102,02048757,4.6,,,,5.75,,,,5.0
48103,02048758,4.4,,,,5.75,,,6.0,4.75
48104,02048759,8.0,6.0,4.75,6.25,6.75,4.8,,,
48105,02048760,3.8,,,,5.5,,,,5.5
48106,02048761,7.0,,,,6.25,,,,9.75
48107,02048762,5.8,,,,6.0,,,,4.5
48108,02048763,4.8,,,,6.25,,,5.25,5.25
48109,02048764,8.2,,,,7.75,7.8,9.5,8.25,7.25
48110,02048765,7.4,4.5,7.75,8.0,6.75,5.6,,,
48111,02048766,9.0,8.0,8.5,6.25,6.0,7.0,,,
48112,02048767,6.0,,,,5.75,,,,5.5
48113,02048768,6.4,,7.25,7.25,,,,,
48114,02048769,5.0,,,,7.75,,,7.75,5.5
48115,02048770,8.6,8.75,6.0,6.25,7.5,6.6,,,
48116,02048771,8.0,7.25,7.25,4.0,7.0,5.0,,,
48117,02048772,8.4,7.5,7.25,7.0,7.0,9.8,,,
48118,02048773,8.4,6.75,,5.75,,6.8,,,
48119,02048774,8.4,,,,7.5,6.8,,,
48120,02048775,8.4,6.75,6.25,5.25,8.25,8.0,,,
48121,02048776,7.0,3.25,3.75,4.5,7.5,7.2,,,
48122,02048777,8.8,8.0,6.75,7.0,7.75,8.6,,,
48123,02048778,7.8,6.5,5.25,5.0,7.5,7.4,,,
48124,02048779,6.6,,,,7.0,,,7.0,3.5
48125,02048780,8.4,6.75,5.75,5.25,7.75,8.0,,,
48126,02048781,6.0,,,,6.0,,,6.5,4.0
48127,02048782,6.8,,,,8.5,8.4,9.75,8.5,6.25
48128,02048783,9.0,,8.25,8.0,,,,,
48129,02048784,9.2,5.75,5.25,4.25,8.5,8.0,,,
48130,02048785,,,,,7.75,,,,
48131,02048786,8.6,,,,6.5,7.0,8.5,6.75,5.75
48132,02048787,4.8,,,,7.0,,,5.25,3.5
48133,02048788,7.8,,,,6.5,6.4,8.0,6.75,6.5
48134,02048789,8.4,5.25,7.0,4.75,7.25,8.0,,,
48135,02048790,7.6,,,,8.0,8.0,9.0,6.75,8.5
48136,02048791,8.4,6.75,7.75,4.75,7.25,5.8,,,
48137,02048792,8.6,,,,6.25,7.2,8.75,7.5,7.25
48138,02048793,8.0,6.25,6.0,4.75,7.5,8.0,,,
48139,02048794,8.2,7.5,6.25,6.25,6.5,8.4,,,
48140,02048795,3.6,,,,2.75,,,4.75,4.0
48141,02048796,7.6,,,,7.75,,,7.5,8.5
48142,02048797,8.2,5.75,5.5,5.5,7.5,8.0,,,
48143,02048798,7.6,,,,8.0,9.2,8.75,8.25,6.5
48144,02048799,,,,,7.0,,,8.75,7.5
48145,02048800,8.2,,,,7.75,6.6,9.5,7.75,7.5
48146,02048801,8.4,4.0,5.5,6.0,8.0,8.4,,,
48147,02048802,8.2,7.5,7.5,5.75,6.75,5.2,,,
48148,02048803,7.4,,,,6.5,,,6.25,3.0
48149,02048804,9.2,4.25,6.75,5.0,8.75,8.0,,,
48150,02048805,9.0,8.25,6.25,6.0,7.5,8.4,,,
48151,02048806,8.4,8.5,,,,8.8,,,
48152,02048807,8.4,,,,8.25,4.6,,,
48153,02048808,8.0,7.25,6.25,7.25,6.75,8.2,,,
48154,02048809,8.4,7.75,7.25,3.5,6.0,4.8,,,
48155,02048810,8.0,5.5,6.25,5.75,7.75,8.6,,,
48156,02048811,8.8,6.75,7.75,6.75,7.5,8.4,,,
48157,02048812,7.4,,,,7.25,5.6,8.25,6.0,5.0
48158,02048813,8.2,8.5,7.5,7.25,7.0,9.0,,,
48159,02048814,7.2,,7.25,6.25,,,,,
48160,02048815,8.4,8.25,7.25,4.0,7.0,4.2,,,
48161,02048816,8.8,5.0,8.25,8.5,7.25,7.0,,,
48162,02048817,9.0,8.5,8.0,6.0,7.5,7.0,,,
48163,02048818,3.8,,,,7.0,,,7.75,6.0
48164,02048819,9.2,8.25,7.25,7.75,7.75,9.4,,,
48165,02048820,9.0,6.75,6.5,6.0,7.75,8.4,,,
48166,02048821,9.0,,,,5.75,8.2,8.75,9.0,9.0
48167,02048822,8.2,7.0,4.5,5.25,7.75,4.6,,,
48168,02048823,8.6,7.75,8.75,5.25,6.5,4.4,,,
48169,02048824,9.2,7.0,6.5,4.25,6.25,,,,
48170,02048825,8.8,8.0,8.75,4.25,7.25,7.8,,,
48171,02048826,9.0,8.25,7.75,6.75,7.5,7.0,,,
48172,02048827,6.6,,,,6.5,4.8,,,
48173,02048828,8.4,6.75,8.5,7.25,7.25,7.2,,,
48174,02048829,,,,,4.25,,,,
48175,02048830,8.4,8.25,8.75,8.0,6.75,8.2,,,
48176,02048831,9.4,,,,7.5,7.4,9.0,7.75,6.75
48177,02048832,2.2,,,,5.0,,,,6.5
48178,02048833,3.8,,,,5.25,,,,5.25
48179,02048834,3.2,,,,5.0,,,,5.5
48180,02048835,8.4,,8.25,7.5,,,,,
48181,02048836,9.2,7.75,8.75,7.25,8.25,8.0,,,
48182,02048837,7.8,,,,6.5,8.4,8.5,8.25,4.75
48183,02048838,9.0,8.0,8.5,8.0,7.5,7.8,,,
48184,02048839,8.6,,,,7.0,7.2,9.75,7.0,5.25
48185,02048840,8.8,6.75,8.0,7.5,6.5,6.6,,,
48186,02048841,8.0,8.25,4.75,5.5,7.0,5.6,,,
48187,02048842,8.4,7.25,7.0,5.5,7.5,8.8,,,
48188,02048843,8.4,7.5,7.0,6.75,6.0,8.4,,,
48189,02048844,8.8,4.75,7.5,3.75,7.75,7.4,,,
48190,02048845,8.2,7.0,7.0,6.0,8.0,8.0,,,
48191,02048846,8.0,,,,7.75,5.6,,,
48192,02048847,9.0,7.25,5.5,6.75,6.0,7.0,,,
48193,02048848,9.6,7.5,5.0,4.25,6.75,9.0,,,
48194,02048849,3.8,5.0,5.0,,,,,,
48195,02048850,3.0,,,,3.0,,,5.0,4.25
48196,02048851,4.0,,,,5.25,,,,4.75
48197,02048852,9.2,,7.75,9.5,,7.8,,,
48198,02048853,8.4,7.75,5.75,4.75,6.0,7.8,,,
48199,02048854,6.8,,,,6.75,,,7.25,6.75
48200,02048855,8.4,3.75,4.75,4.75,6.5,7.0,,,
48201,02048856,3.2,2.25,,,,2.4,,,
48202,02048857,8.6,7.5,7.0,5.5,7.0,7.8,,,
48203,02048859,8.4,8.0,,,,8.4,,,
48204,02048860,9.4,6.0,8.5,5.75,4.25,9.6,,,
48205,02048861,8.4,8.0,7.75,5.25,6.0,7.8,,,
48206,02048862,6.8,,,,6.75,,,,4.75
48207,02048863,3.2,,,,5.25,,,,3.75
48208,02048864,3.8,,,,6.25,,,,4.0
48209,02048865,3.6,,,,5.5,4.8,,,
48210,02048866,3.4,,,,5.0,,,,3.5
48211,02048867,9.0,,8.0,7.75,,,,,
48212,02048868,7.4,2.75,5.25,6.5,6.25,,,,
48213,02048869,5.4,,,,6.0,,,,4.25
48214,02048870,9.0,8.0,6.75,5.25,6.25,8.2,,,
48215,02048871,8.2,1.5,7.75,7.5,,,,,
48216,02048872,8.0,4.5,6.25,7.25,7.25,8.2,,,
48217,02048873,9.2,8.5,8.0,6.25,7.0,9.6,,,
48218,02048874,9.0,7.0,8.25,,,5.8,,,
48219,02048875,9.4,8.5,8.5,6.25,7.0,8.4,,,
48220,02048876,7.8,,,,8.0,7.2,9.0,6.75,7.75
48221,02048877,7.8,5.0,7.25,5.25,7.75,6.6,,,
48222,02048878,9.0,7.25,,,,4.4,,,
48223,02048879,8.6,8.25,8.0,5.5,6.5,7.4,,,
48224,02048880,8.6,5.5,4.25,5.75,8.0,6.2,,,
48225,02048881,2.6,,,,6.0,,,,6.0
48226,02048882,9.4,8.75,9.0,5.5,7.0,7.4,,,
48227,02048883,4.4,,,,7.0,,,7.25,4.0
48228,02048884,9.6,8.25,8.25,7.0,7.25,8.8,,,
48229,02048885,8.4,7.75,7.25,5.5,7.5,7.6,,,
48230,02048886,4.8,6.0,,,,6.0,,,
48231,02048887,7.8,,7.0,8.0,,,,,
48232,02048888,3.4,,,,6.75,,,,6.25
48233,02048889,3.8,,,,4.75,,,,2.25
48234,02048890,8.2,,,,6.25,,,8.25,7.75
48235,02048891,8.4,6.75,6.75,6.0,7.25,5.4,,,
48236,02048892,9.4,8.75,9.0,5.75,4.25,6.8,,,
48237,02048893,8.8,5.5,7.75,8.5,7.75,7.0,,,
48238,02048894,2.6,,,,5.0,,,,3.0
48239,02048895,3.0,,,,6.25,,,6.25,5.0
48240,02048896,9.4,8.5,6.75,6.75,7.5,8.6,,,
48241,02048897,7.0,5.25,3.75,5.75,5.0,8.6,,,
48242,02048898,2.6,,,,,3.4,,4.25,3.75
48243,02048899,8.8,7.75,8.25,6.0,5.0,9.0,,,
48244,02048900,5.2,,,,5.5,,,5.75,4.0
48245,02048901,6.4,6.5,7.0,,,,,,
48246,02048902,7.6,7.5,7.0,5.25,7.25,8.8,,,
48247,02048903,8.2,6.75,7.75,6.75,6.0,8.8,,,
48248,02048904,8.8,5.75,7.25,7.5,7.75,7.8,,,
48249,02048905,8.2,,,,7.0,6.4,9.5,9.25,8.75
48250,02048906,6.8,5.0,6.0,5.25,7.0,,,,
48251,02048907,8.2,,,,7.5,7.6,7.75,7.0,5.25
48252,02048908,8.6,6.25,8.5,8.0,7.0,7.8,,,
48253,02048909,5.4,,,,7.0,,,7.75,7.25
48254,02048910,4.8,1.75,,,,3.0,,,
48255,02048911,8.6,8.25,8.75,5.0,8.25,7.0,,,
48256,02048912,3.6,,,,5.75,,,6.0,5.0
48257,02048913,7.6,7.75,3.5,5.5,7.25,7.2,,,
48258,02048914,8.4,5.75,5.75,7.0,7.75,7.6,,,
48259,02048915,8.6,7.5,6.25,5.75,6.75,9.0,,,
48260,02048916,7.8,6.0,6.75,5.75,8.0,5.2,,,
48261,02048917,8.4,5.0,6.5,4.5,7.75,8.8,,,
48262,02048918,9.8,6.0,6.0,5.5,7.0,7.8,,,
48263,02048919,5.6,,,,6.25,,,6.75,4.75
48264,02048920,8.2,7.0,7.75,5.75,6.25,8.2,,,
48265,02048921,7.2,,,,8.0,7.8,9.25,7.75,8.5
48266,02048922,8.4,5.5,7.5,5.25,8.5,7.0,,,
48267,02048923,7.8,5.75,5.0,3.75,7.5,5.0,,,
48268,02048924,8.4,,,,8.25,8.4,8.5,8.75,7.0
48269,02048925,8.4,8.25,6.25,4.5,7.25,8.0,,,
48270,02048926,8.2,8.5,8.5,5.75,6.0,7.4,,,
48271,02048927,9.0,6.0,8.5,8.25,5.5,8.0,,,
48272,02048928,5.4,,,,4.5,,,6.0,4.75
